OID_,Parcel,Address,Owner,Care_and_Custody,Prop_NAME,GlobalID,User_Agency,Lot_Size_SF,Shape_Length,Shape_Area,shape_wkt
1771,1402569000,"PAGE TE, DSNI/Blue Hill",City of Boston,MOH,,{F6270938-CB37-444C-9890-F096E0278E25},N A,3150.000000000000000,0.000875489537971,0.000000032478981,"MULTIPOLYGON (((-71.082258200999945 42.299162352000053, -71.082375268999954 42.29926314800008, -71.082542253999975 42.299202943000068, -71.082652698999937 42.299160606000044, -71.082585532999985 42.299098228000048, -71.082400539999981 42.299134944000059, -71.082258200999945 42.299162352000053)))"
1772,1809015000,"60 Fairmont Avenue, Boston, MA 02136",City of Boston,BFD,DIV 2 - DIST 12 - ENGINE 48  LADDER 28,{3821CA0A-C4DB-4CEC-912C-0E4D17DA23D9},BFD,20225.000000000000000,0.001944380071899,0.000000191104311,
1773,1700788000,"162 166 CENTRE ST, Four Corners Codman Sq",City of Boston,MOH,,{E11CFE3E-2F2D-484A-8AAC-D54FBE83E82F},Non City,1171.000000000000000,0.000468910942427,0.000000010269436,
1774,2202387000,"301 Washington Street, Boston, MA ",City of Boston,BPD,Area D-14 Station,{AF1BEFC3-71B3-4B35-95EB-C3CA454254BD},BPD,25948.000000000000000,0.002238119558058,0.000000306371966,
1775,1402484000,"Erie ST, DORCHESTER 02121",City of Boston,BPRD,,{EB0364B8-3463-4ABF-B2A9-EFDD4080ECED},BPRD,4190.000000000000000,0.000921065794099,0.000000045112120,"MULTIPOLYGON (((-71.083171267999944 42.301290906000077, -71.083426832999976 42.301451666000048, -71.083560242999965 42.301339498000061, -71.083560374999934 42.301339389000077, -71.083381293999935 42.301237447000062, -71.083328823999977 42.30120757800006, -71.083171267999944 42.301290906000077)))"
1776,1812269086,"28 Fairview Ave.,  HYDE PARK 02136",City of Boston,BPRD,Fairview Cemetery,{0A62AA9B-571C-4DC4-B5F6-3DAF17887B8C},BPRD,73527.000000000000000,0.004095710326937,0.000000753104031,
1777,1600669010,"PARK ST, DORCHESTER 02122",City of Boston,BPD,Area C-11 Station Parking,{144D6C90-ED77-4ADE-AF3E-D653F01AEBF6},BPD,9097.000000000000000,0.001540560983260,0.000000089480753,"MULTIPOLYGON (((-71.059394638999947 42.298596590000045, -71.059540141999946 42.298558750000041, -71.059671124999966 42.298841931000027, -71.059806913999978 42.29880620800003, -71.059683381999946 42.29855333200004, -71.059595505999937 42.298373429000037, -71.059319709999954 42.298441752000031, -71.059394638999947 42.298596590000045)))"
1778,1812308110,"KOVEY RD, HYDE PARK 02136",City of Boston,PWD,,{86B5CD58-E677-4E38-863E-BC9E818BFC4E},N A,890.000000000000000,0.000568275570631,0.000000013750486,
1779,1809218000,"DANA AV, HYDE PARK 02136",City of Boston,Non-City (DCR),Dana Avenue Urban Wild I,{1FDE5114-8912-417D-AEB8-327382FCA2A3},BPRD,100.000000000000000,0.000180018784364,0.000000001207171,"MULTIPOLYGON (((-71.122872567999934 42.252017744000057, -71.122878507999985 42.252026482000076, -71.122912656999972 42.252076061000025, -71.122930530999952 42.252070991000039, -71.122886711999968 42.252010473000041, -71.122882189999984 42.252013486000067, -71.122872567999934 42.252017744000057)))"
1780,1812236000,"WESTON ST, Hyde Park",City of Boston,MOH,,{045AFCDC-7F84-482C-88AC-52B480EBBB6E},Non City,3000.000000000000000,0.000960024176671,0.000000039183198,"MULTIPOLYGON (((-71.140166352999984 42.250910722000071, -71.140499782999939 42.251070317000028, -71.140572968999948 42.250989549000053, -71.140240835999975 42.250827389000051, -71.140166352999984 42.250910722000071)))"
1781,0502198000,"Phillips ST, BOSTON 02114",City of Boston,BPRD,Phillips Street Play Area,{DAB9019B-5A76-456C-9F85-CABC5A2CB63F},BPRD,5515.000000000000000,0.001114486282722,0.000000055528388,
1782,1812269059,"UPTON ST, Hyde Park",City of Boston,MOH,,{8EE1C99D-1DF2-4854-86A9-76096C662995},Non City,2818.000000000000000,0.000934574415112,0.000000028461641,"MULTIPOLYGON (((-71.140822051999976 42.250315475000036, -71.140844515999959 42.250396657000067, -71.141149893999966 42.250323746000049, -71.141232291999984 42.250240304000044, -71.141223674999935 42.25023589400007, -71.140822051999976 42.250315475000036)))"
1783,1812187000,"WESTON ST, Hyde Park",City of Boston,MOH,,{3787F793-364E-4624-BA1A-84C40BA5AD18},Non City,3964.000000000000000,0.001075217317898,0.000000039506774,"MULTIPOLYGON (((-71.139781954999933 42.250508045000061, -71.140170663999982 42.250708322000037, -71.140234715999952 42.250637611000059, -71.139824304999934 42.250434690000077, -71.139781954999933 42.250508045000061)))"
1784,0104575000,"Marginal ST, EAST BOSTON 02128",City of Boston,BPRD,The Rockies,{CC4DA66A-647E-4C0F-A395-94D1192FE6C6},BPRD,945.000000000000000,0.000422294169711,0.000000009673764,"MULTIPOLYGON (((-71.035555811999984 42.36538431300005, -71.035621126999956 42.365413553000053, -71.035708273999944 42.365304432000073, -71.035642652999968 42.365275374000078, -71.035555811999984 42.36538431300005)))"
1785,1700958000,"5 MELVILLE AV, DORCHESTER 02124",BHA,BHA,,{72B65ACA-E941-450F-BF01-9CFB98E8D85B},BHA,51370.000000000000000,0.002960285651624,0.000000517031318,"MULTIPOLYGON (((-71.069321632999959 42.293339897000067, -71.069563113999948 42.293853867000053, -71.070429579999939 42.293628348000027, -71.07042964599998 42.29362285600007, -71.070182690999957 42.293083532000026, -71.069900365999956 42.293167137000069, -71.069689376999975 42.293229913000062, -71.069500374999961 42.293286566000063, -71.069321632999959 42.293339897000067)))"
1786,2102501000,"198 Strathmore Road, Boston, MA 02135",City of Boston,BPS,Hamilton Building,{3DAE095B-3EA8-40EF-B795-52D344E32C9E},Non City,52810.000000000000000,0.002929629594784,0.000000525269494,
1787,2201781000,"25 Penniman Road,  ALLSTON 02134",City of Boston,BPRD,Penniman Road Play Area,{14DE388A-DE21-47C9-B716-C6C63B001CE8},BPRD,5441.000000000000000,0.001026483564824,0.000000056113181,"MULTIPOLYGON (((-71.13653284999998 42.355670070000031, -71.136865887999988 42.355773471000077, -71.136871664999944 42.355763188000026, -71.136883687999955 42.355741823000074, -71.136913941999978 42.355687087000035, -71.136943318999954 42.355635757000073, -71.136946640999952 42.355629857000054, -71.136614366999936 42.355526566000037, -71.13653284999998 42.355670070000031)))"
1788,1700685000,"44 ASPINWALL RD, Four Corners Codman Sq",City of Boston,MOH,,{E998501B-FEB0-4503-B120-751FF751A718},N A,2796.000000000000000,0.000716517001428,0.000000029451769,
1789,1809550000,"30 Millstone Road, Boston, MA ",City of Boston,BPS,Roosevelt K 8  K1 1 ,{C9C69A4F-CE42-45FE-B55F-FF896B665A77},BPS,47958.000000000000000,0.002837447611526,0.000000484039523,
1790,1809361000,"GLENWOOD AV, HYDE PARK 02136",City of Boston,PWD,,{AAECC3B2-EA50-4CA3-AA7C-7EC536592C1B},N A,1780.000000000000000,0.000612572100171,0.000000022119031,
1791,0100435010,"BOSTON AND MAINE RR, Orient Heights",City of Boston,MOH,,{B7E84969-B042-4186-81FA-CB19C3A48730},Non City,99650.000000000000000,0.004701137655382,0.000000982978252,"MULTIPOLYGON (((-71.017425584999955 42.388811840000074, -71.017963934999955 42.389050715000053, -71.018900632999987 42.387908569000047, -71.01909360999997 42.387762975000044, -71.018568654999967 42.387446873000044, -71.018506887999933 42.387512750000042, -71.017425584999955 42.388811840000074)))"
1792,0401052000,"700 Boylston Street, Boston, MA 02116",City of Boston,BPL,BPL Main Branch - McKim Building and Johnson Building,{7C16796A-468D-40B6-AA40-3CFEFF7DC210},BPL,132910.000000000000000,0.005206105569015,0.000001343154248,"MULTIPOLYGON (((-71.077333842999963 42.349647813000047, -71.077478860999975 42.349932980000062, -71.07931427699998 42.349441308000053, -71.079180731999941 42.349166356000069, -71.078996952999944 42.34878797500005, -71.078095078999979 42.349026472000048, -71.078102360999935 42.349041446000058, -71.077314194999985 42.349252136000075, -71.077184555999963 42.349354250000033, -71.077333842999963 42.349647813000047)))"
1793,1812189000,"WESTON ST, Hyde Park",City of Boston,MOH,,{3B5D78E6-94CD-4B4C-8DEE-FE690FC98796},Non City,3613.000000000000000,0.001007680774260,0.000000037900340,"MULTIPOLYGON (((-71.139691642999935 42.250664377000078, -71.140046763999976 42.250845062000053, -71.14011402999995 42.250770817000046, -71.13973614799994 42.25058733000003, -71.139691642999935 42.250664377000078)))"
1794,1401780000,"140 144 ERIE ST, DSNI/Blue Hill",City of Boston,MOH,,{12EA9D59-93A5-4F3F-894D-67E2D7755C75},N A,2855.000000000000000,0.000793776688944,0.000000029152837,"MULTIPOLYGON (((-71.082866832999969 42.301059472000077, -71.083078901999954 42.301201051000078, -71.083209183999941 42.301132037000059, -71.082944181999949 42.301002186000062, -71.082866832999969 42.301059472000077)))"
1795,2205470000,"WESTMINSTER TE, BRIGHTON 02135",City of Boston,BPL,Brighton Branch,{1C962C75-C4D9-47DD-883B-3A6B3457CF1F},BPL,1009.000000000000000,0.000491673812874,0.000000012328513,"MULTIPOLYGON (((-71.152870864999954 42.346994654000071, -71.15301405699995 42.347046735000049, -71.153087238999944 42.346999420000031, -71.152993464999952 42.346946667000054, -71.152964892999933 42.346932540000068, -71.152870864999954 42.346994654000071)))"
1796,2203371000,"427 Faneuil St.,  BRIGHTON 02135",City of Boston,BPRD,Oak Square I,{EF0776FE-8F5A-41DC-AF69-AC91F9E1BB7C},BPRD,9796.000000000000000,0.001399501280783,0.000000083603716,
1797,1812269085,"28 Fairview Ave., Hyde Park, MA ",City of Boston,BPRD,Fairview Cemetery ADM.,{9F3B9B7B-9E88-4DDE-8E2C-C80723D7A67E},BPRD,2369700.000000000000000,0.022943752898598,0.000024634826400,
1798,1810598000,"12 24 FAIRMOUNT CT, Hyde Park",City of Boston,MOH,,{4445D1F2-3235-46B2-B0EA-A5E6800CA89F},N A,24254.000000000000000,0.003016086917480,0.000000283613549,"MULTIPOLYGON (((-71.119446060999962 42.25325484800004, -71.119551072999968 42.253304251000031, -71.120439571999952 42.25239365300007, -71.119864585999949 42.252644314000065, -71.119259313999976 42.253093441000033, -71.119446060999962 42.25325484800004)))"
1799,1402619000,"186 Glenway Street, Boston, MA 02121",City of Boston,BPS,Sarah Greenwood K 8,{883E8877-4DD3-4BBE-B46A-AE9D89F6A90B},BPS,63409.000000000000000,0.003447486665469,0.000000638129331,"MULTIPOLYGON (((-71.079560413999957 42.296786366000049, -71.079649464999989 42.297384126000054, -71.079814400999965 42.297349819000033, -71.079970882999987 42.297317271000054, -71.080140547999974 42.297281980000037, -71.080303025999967 42.297248184000068, -71.080661654999972 42.297173586000042, -71.080398883999976 42.296464645000071, -71.080046391999986 42.29653636300003, -71.080095147999941 42.296675433000075, -71.079560413999957 42.296786366000049)))"
1800,0303594000,"150 CROSS ST, North End, MA 02109",BPDA,BPDA,,{103E758C-BD2A-488C-AC13-7C6B1AE5ABC2},N A,537.000000000000000,0.000505022097123,0.000000005213351,"MULTIPOLYGON (((-71.053567602999976 42.361482023000065, -71.053772503999937 42.36158365700004, -71.053788716999975 42.361566356000026, -71.053583878999973 42.361464580000074, -71.05357335399998 42.361475588000076, -71.053567602999976 42.361482023000065)))"
1801,1812269060,"UPTON ST, Hyde Park",City of Boston,MOH,,{7C35597D-8D00-477D-9D37-9ACAC3568DA8},Non City,2922.000000000000000,0.000930435552334,0.000000028498979,"MULTIPOLYGON (((-71.140801174999979 42.25024004800008, -71.140822051999976 42.250315475000036, -71.141223674999935 42.25023589400007, -71.141110050999941 42.250177737000058, -71.140801174999979 42.25024004800008)))"
1802,1401652000,"147 NORWELL ST, Four Corners Codman Sq",City of Boston,MOH,,{3FFC08DF-F09C-4FE1-89AE-DDC9A42623A3},N A,2683.000000000000000,0.000636444893712,0.000000024448785,"MULTIPOLYGON (((-71.078619312999933 42.297300696000036, -71.078638713999965 42.297431495000069, -71.078825181999946 42.29741823300003, -71.078806332999989 42.297289676000048, -71.078619312999933 42.297300696000036)))"
1803,0303169000,"308 328 NORTH ST, BOSTON 02113",City of Boston,Non-City (MassDOT),,{9603B05A-24CE-4BB2-AC2D-64F861A5400B},BPRD,13218.000000000000000,0.001897187320141,0.000000136364541,
1804,0101959000,"GLADSTONE ST, Orient Heights",City of Boston,MOH,,{449DFB6D-E132-4350-8B78-C825B9CACE46},N A,975.000000000000000,0.000887438207454,0.000000010739696,"MULTIPOLYGON (((-71.003856278999933 42.389695519000043, -71.003883696999935 42.38969684500006, -71.003909677999957 42.389279420000037, -71.003885729999979 42.389278760000025, -71.003856278999933 42.389695519000043)))"
1805,2202388000,"Cambridge ST, BRIGHTON 02135",City of Boston,BPRD,Brighton Police Station Campus,{D97FBCA0-8698-4D56-ACED-BF6A765C0BE7},BPRD,1434.000000000000000,0.000660068953028,0.000000028205110,
1806,1809063000,"HARVARD AV, HYDE PARK 02136",City of Boston,BPL,Hyde Park Branch Parking,{0A7C74B4-22B7-4E34-B4A2-06972D2CB302},BPL,9450.000000000000000,0.001145298625972,0.000000080068633,"MULTIPOLYGON (((-71.121856071999957 42.256473939000045, -71.121898722999958 42.256717341000069, -71.12222320099994 42.256687945000067, -71.122182630999987 42.256446648000065, -71.121856071999957 42.256473939000045)))"
1807,0104568000,"Marginal ST, EAST BOSTON 02128",City of Boston,BPRD,The Rockies,{1DFA25B2-36AC-4CE1-BD59-7A46E1393684},BPRD,920.000000000000000,0.000411038912297,0.000000009198925,"MULTIPOLYGON (((-71.034695356999976 42.364998768000078, -71.034759126999973 42.365026582000041, -71.03484451199995 42.364922036000053, -71.034778982999967 42.364893020000068, -71.034695356999976 42.364998768000078)))"
1808,2101185000,"40 Armington Street, Boston, MA 02134",City of Boston,BPS,Jackson Mann Community Center,{A27FBE37-79EC-495C-8C2D-3A9BC1F2A09B},BCYF BPS,48455.000000000000000,0.003503349542837,0.000000495176434,
1809,0801207010,"Washington ST, BOSTON 02118",BHA,BHA,,{33A30F34-3468-4D9A-8BBE-FFA43A9F83E8},BHA,8503.000000000000000,0.001233247945495,0.000000082086021,
1810,1401025000,"3  MERRILL ST, DORCHESTER 02121",City of Boston,BPRD,Fenelon Street Playground,{361B3853-6B40-49A6-A7EE-5902C81D86FA},BPRD,1888.000000000000000,0.000619495278131,0.000000021331582,"MULTIPOLYGON (((-71.079387794999946 42.303058842000041, -71.079456306999987 42.303158032000056, -71.079642955999986 42.303077330000065, -71.079547671999933 42.302997451000067, -71.079387794999946 42.303058842000041)))"
1811,0303837001,"BROAD ST, BOSTON 02109",City of Boston,Non-City (Private),Central Court,{562E1675-7520-44D7-B2C8-817E8D18B143},BPRD,3352.000000000000000,0.000832641558440,0.000000030820767,"MULTIPOLYGON (((-71.054459878999978 42.358568256000069, -71.054508535999958 42.358660539000027, -71.05479418699997 42.358573171000046, -71.054803383999968 42.35857091500003, -71.054776234999963 42.358482606000052, -71.054750794999961 42.358489539000061, -71.054736538999975 42.358493320000036, -71.05463924999998 42.358519816000069, -71.054459878999978 42.358568256000069)))"
1812,2202327000,"Cambridge ST, BRIGHTON 02135",City of Boston,BPRD,Cunningham Park,{6E52A06E-5AE5-4BEE-9129-E1223C3ADAA7},BPRD,7449.000000000000000,0.001465140932583,0.000000079457678,"MULTIPOLYGON (((-71.14740739399997 42.350171571000033, -71.147820528999944 42.350272222000058, -71.148013705999972 42.349934628000028, -71.14740739399997 42.350171571000033)))"
1813,1809015005,"DAVISON ST, HYDE PARK 02136",City of Boston,BFD,DIV 2 - DIST 12 - ENGINE 48  LADDER 28 Parking,{ED89A2A5-566E-443E-8072-14D4586A8827},BFD,551.000000000000000,0.000558643546452,0.000000010568721,"MULTIPOLYGON (((-71.119633345999944 42.255395701000054, -71.119842908999942 42.255529978000027, -71.119844778999948 42.255510813000058, -71.119847850999975 42.255479333000039, -71.11967294699997 42.25536517200004, -71.119633345999944 42.255395701000054)))"
1814,0103668000,"312 Border Street, Boston, MA 02128",City of Boston,BPS,Umana Academy K 8   Harborside Community Center,{6A4B3169-DF8F-4535-9F71-1A9BF8E70BF8},BPS,403445.000000000000000,0.009000371213835,0.000004141187611,"MULTIPOLYGON (((-71.040013341999952 42.37745015400003, -71.040131474999953 42.378739615000029, -71.041752159999987 42.378650918000062, -71.041754052999977 42.378705106000041, -71.043214917999933 42.378644982000026, -71.043222249999985 42.377291748000061, -71.040955831999952 42.377405674000045, -71.04056055999996 42.377422859000035, -71.040013341999952 42.37745015400003)))"
1815,1809270000,"DANA AV, HYDE PARK 02136",City of Boston,Non-City (DCR),Neponset River Reservation I,{0C462353-88CF-4F7A-9FBE-7D092CF26843},BPRD,390.000000000000000,0.000207204725548,0.000000001960696,"MULTIPOLYGON (((-71.123159813999962 42.251966854000045, -71.123159683999972 42.251966708000054, -71.123092171999986 42.251999985000054, -71.123105488999954 42.252019571000062, -71.123178697999947 42.251987943000074, -71.123159813999962 42.251966854000045)))"
1816,1812269028,"VERNON ST, Hyde Park",City of Boston,MOH,,{AC9BADE6-CBC8-4651-AE77-8C116AEC278A},Non City,3000.000000000000000,0.000938857978522,0.000000032844226,"MULTIPOLYGON (((-71.14010923099994 42.252177160000031, -71.140451120999955 42.252344554000047, -71.140472348999936 42.252320332000068, -71.140509291999933 42.252277925000044, -71.140169855999943 42.252109528000062, -71.14010923099994 42.252177160000031)))"
1817,1809224000,"58 Dana Ave, Boston, MA 02136",City of Boston,PWD,Hyde Park Maint/Ambulance 18,{0124FE30-6854-49EA-95F7-43329E173835},PWD EMS,72056.000000000000000,0.003680878513331,0.000000615527543,"MULTIPOLYGON (((-71.121304282999972 42.251864758000067, -71.121789271999944 42.251790716000073, -71.122343350999984 42.251878976000057, -71.122400991999939 42.251851726000041, -71.122426983999958 42.251876928000058, -71.122713662999956 42.251758467000059, -71.122399866999956 42.251269487000059, -71.122195337999983 42.25096181300006, -71.122126421999951 42.251033415000052, -71.121765997999944 42.251400948000025, -71.121304282999972 42.251864758000067)))"
1818,0104164005,"Orleans ST, EAST BOSTON 02128",City of Boston,BPRD,East Boston Memorial Park I,{A58CCFD9-2D63-4BC2-BAE4-58514819A482},BPRD,907.000000000000000,0.000757972087676,0.000000016921159,
1819,1402227000,"HELEN ST, DSNI/Blue Hill",City of Boston,MOH,,{5E4E2B76-3F29-461C-AC74-734E9FC36E83},N A,2555.000000000000000,0.000669613177665,0.000000024691505,"MULTIPOLYGON (((-71.080130830999963 42.292947309000056, -71.080191705999937 42.293085776000055, -71.080308572999968 42.29306271300004, -71.080261023999981 42.29290926200008, -71.080231694999952 42.292904148000048, -71.080100307999942 42.292878797000071, -71.080130830999963 42.292947309000056)))"
1820,1812191000,"WESTON ST, Hyde Park",City of Boston,MOH,,{F6D1AE80-43DF-4948-B30D-3E12A130D43B},Non City,3263.000000000000000,0.000924798477108,0.000000032897964,"MULTIPOLYGON (((-71.139602527999955 42.250815179000028, -71.139930362999962 42.250973262000059, -71.139988335999988 42.25090940900003, -71.139650317999951 42.250734323000074, -71.139621423999984 42.250783209000076, -71.139602527999955 42.250815179000028)))"
1821,1811985009,"111 X THOMPSON ST, Hyde Park",City of Boston,MOH,,{1B57DC5E-846F-4CE4-B8B0-9E2B50736853},Non City,5220.000000000000000,0.001017069728269,0.000000048803571,"MULTIPOLYGON (((-71.136073754999984 42.250410443000078, -71.136413296999933 42.250604277000036, -71.136440911999955 42.250550012000076, -71.13647061599994 42.250487144000033, -71.136149265999961 42.250307613000075, -71.136073754999984 42.250410443000078)))"
1822,2002902001,"GROUSE ST, WEST ROXBURY 02132",City of Boston,PWD,,{363A906A-FFD0-4778-ACB0-3768BA8F7225},N A,4998.000000000000000,0.000958510425706,0.000000053443481,
1823,0302026000,"Foster ST, BOSTON 02109",City of Boston,BPRD,Foster Street Play Area,{A2D81843-DAA4-4724-B46D-227BDDF3F343},BPRD,4756.000000000000000,0.000976533864773,0.000000049413990,"MULTIPOLYGON (((-71.053911286999949 42.367487206000078, -71.053919026999949 42.367490016000033, -71.053987325999969 42.367514807000077, -71.05412421799997 42.367564496000057, -71.054198065999969 42.367476214000078, -71.054134322999971 42.367449128000032, -71.054200548999972 42.367349320000073, -71.054144214999951 42.367325526000059, -71.054036414999985 42.367282227000032, -71.053913570999953 42.367444396000053, -71.053935072999934 42.367452391000029, -71.053911286999949 42.367487206000078)))"
1824,0303822110,"3  MCKINLEY SQ, Downtown, MA 02109",BPDA,Tenant,,{F3513531-E026-459E-B8A6-1C67FDD2316B},Non City,18451.000000000000000,0.001862106807194,0.000000187330642,
1825,1809332000,"23  A ST, HYDE PARK 02136",City of Boston,MOH,,{D41CE5B1-8CAA-4CAF-97C8-CBB155278E42},N A,3600.000000000000000,0.000919916040024,0.000000034962637,"MULTIPOLYGON (((-71.124331995999967 42.250224724000077, -71.12431136899994 42.250258763000033, -71.124659851999979 42.25035678200004, -71.124720588999935 42.250250099000027, -71.124565538999946 42.250206408000054, -71.12433350799995 42.250224604000039, -71.124331995999967 42.250224724000077)))"
1826,0101393001,"150 BARNES AV, Orient Heights",City of Boston,MOH,,{FE78A192-DC5B-4337-B77B-6D965359F70F},N A,109175.000000000000000,0.005082789104143,0.000001356126652,
1827,0901964000," WARWICK ST, Roxbury, MA 02120",BPDA,BPDA,,{EFFA4F65-2457-46E2-98A7-E46ACA25848A},N A,1730.000000000000000,0.000912219834222,0.000000017582454,"MULTIPOLYGON (((-71.085180239999943 42.335505196000042, -71.085485340999981 42.335593500000073, -71.085281947999988 42.335467663000031, -71.085360465999941 42.335391716000061, -71.085313503999942 42.335366050000061, -71.085180239999943 42.335505196000042)))"
1828,0100782000,"WM F MCCLELLAN HW, EAST BOSTON 02128",City of Boston,PWD,,{F35FE105-7157-408C-955B-34C5DFA90CC9},N A,385.000000000000000,0.000287722409150,0.000000004377524,"MULTIPOLYGON (((-71.021796561999963 42.382426399000053, -71.021862891999945 42.382467715000075, -71.021918752999966 42.382417559000032, -71.021882498999958 42.38239464600008, -71.021796561999963 42.382426399000053)))"
1829,1402567000,"14 PAGE ST, DSNI/Blue Hill",City of Boston,MOH,,{C5DEC673-2E27-4EB8-812E-02562CCB8DDA},N A,3200.000000000000000,0.000784510711778,0.000000033437413,"MULTIPOLYGON (((-71.082487712999978 42.299362117000044, -71.082681138999988 42.299532156000055, -71.082797296999956 42.299458425000068, -71.08260919199995 42.299293759000079, -71.082487712999978 42.299362117000044)))"
1830,0300139000,"200 Cambridge Street, Boston, MA 02114",City of Boston,BFD,DIV 1 - DIST 3 - ENGINE 4  LADDER 24,{8179FF55-5865-424C-865E-9175E8441A49},BFD,14193.000000000000000,0.001843301653607,0.000000142189775,
1831,2100744000,"460 Cambridge Street, Boston, MA 02134",City of Boston,BFD,DIV 1 - DIST 11 - ENGINE 41  LADDER 14,{4EB4AD53-430B-4A95-BB33-D05224BD1C0F},BFD,26600.000000000000000,0.002296308666092,0.000000257170993,
1832,1801709000,"569 RIVER ST, Mattapan",City of Boston,MOH,,{C004EC6D-AF59-4DAC-8EB6-D56F1A162DC5},N A,6884.000000000000000,0.001192223347277,0.000000077862867,"MULTIPOLYGON (((-71.096409205999976 42.267068975000029, -71.096592063999935 42.267121889000066, -71.096601704999955 42.267101825000054, -71.096648359999961 42.267003142000078, -71.096728180999946 42.266836579000028, -71.096740870999952 42.266734620000079, -71.096475081999984 42.266768864000028, -71.096473492999962 42.266937698000049, -71.096409205999976 42.267068975000029)))"
1833,1810601000,"FAIRMOUNT CT, Hyde Park",City of Boston,MOH,,{48DAC1F0-6581-45C3-AD94-00C195E904F0},N A,6338.000000000000000,0.001071068077443,0.000000065283143,"MULTIPOLYGON (((-71.119055109999977 42.253170844000067, -71.119296221999946 42.253408791000027, -71.119446060999962 42.25325484800004, -71.119259313999976 42.253093441000033, -71.119221872999958 42.253058063000026, -71.119134507999945 42.253106559000059, -71.119144731999938 42.253117272000054, -71.119055109999977 42.253170844000067)))"
1834,0105535000,"76-84 London Street,  EAST BOSTON 02128",City of Boston,BPRD,Veterans Park II,{8B4D045B-B2DD-4267-A4DC-65F4E524F8DA},BPRD,382.000000000000000,0.000252918645789,0.000000003846226,"MULTIPOLYGON (((-71.040357403999963 42.372203219000028, -71.040418362999958 42.372229902000072, -71.040455993999956 42.372183006000057, -71.040395605999947 42.372156543000074, -71.040357403999963 42.372203219000028)))"
1835,1402155000,"29 27 BROWNING AV, DSNI/Blue Hill",City of Boston,MOH,,{EB2D788D-32C8-4B37-A366-A6E83FCF369F},N A,4600.000000000000000,0.000889595510094,0.000000045082306,"MULTIPOLYGON (((-71.081924348999962 42.294173955000076, -71.082027747999973 42.294439383000054, -71.082180064999989 42.29440945500005, -71.082087430999934 42.294141751000041, -71.081924348999962 42.294173955000076)))"
1836,1601228000,"DORCHESTER AV, DORCHESTER 02122",City of Boston,BPS,Henderson K 12  K0 1 ,{537FBB23-5DF4-47A0-99F2-A12A9381F580},BPS,59340.000000000000000,0.003241178287780,0.000000602491266,"MULTIPOLYGON (((-71.063041042999942 42.294192015000078, -71.063062018999972 42.294195140000056, -71.063313713999946 42.294130522000046, -71.062993047999953 42.293449729000031, -71.062193046999937 42.293665712000063, -71.062080698999978 42.294059490000052, -71.062427644999957 42.29410738200005, -71.062606156999948 42.294132165000065, -71.062747370999944 42.294151759000044, -71.062874528999942 42.294169412000031, -71.063041042999942 42.294192015000078)))"
1837,0302296001,"44  TILESTON ST, BOSTON 02113",City of Boston,BPS,Eliot K 8  2 4 ,{FAA3B72A-79CE-4F63-A2AD-73DDA7FEDFDE},BPS,518.000000000000000,0.000363925895129,0.000000007498321,"MULTIPOLYGON (((-71.054429678999952 42.365834343000074, -71.054507874999956 42.36588316600006, -71.054563255999938 42.365842417000067, -71.054576967999935 42.365832299000033, -71.054546082999934 42.365807498000038, -71.054539571999953 42.365812996000045, -71.054491691999942 42.365782319000061, -71.054429678999952 42.365834343000074)))"
1838,0302072000,"392 Hanover Street, Boston, MA 02113",City of Boston,BFD,DIV 1 - DIST 3 - ENGINE 8  LADDER 1,{0DEF77CF-8EF2-4ECF-AE97-0C4E80C87CCE},BFD,7477.000000000000000,0.001256573649592,0.000000079043509,
1839,1812232000,"WESTON ST, Hyde Park",City of Boston,MOH,,{CA4409FA-BA98-46C3-903A-EC30B7901A7C},Non City,3000.000000000000000,0.000920679276136,0.000000032470052,"MULTIPOLYGON (((-71.139936576999958 42.251169978000064, -71.140267119999976 42.251334537000048, -71.140327647999982 42.251266264000037, -71.139996973999985 42.251101967000068, -71.139936576999958 42.251169978000064)))"
1840,1809177000,"WALNUT ST, Hyde Park",City of Boston,MOH,,{F2996E61-D9BE-490F-8157-C3434B2B2D56},N A,8224.000000000000000,0.001468008190194,0.000000107487962,"MULTIPOLYGON (((-71.120713144999968 42.252805458000068, -71.120845844999963 42.252976683000043, -71.120867299999986 42.252967788000035, -71.120867504999978 42.252971588000037, -71.120940424999958 42.252963478000026, -71.120940421999933 42.252966228000048, -71.121148592999987 42.252965165000035, -71.121170655999947 42.252839617000063, -71.121295530999987 42.252794239000025, -71.121208251999974 42.252656829000045, -71.120713144999968 42.252805458000068)))"
1841,1801151000,"TESLA ST, Mattapan",City of Boston,MOH,,{9FF5E8EA-26F5-4D46-86A0-B54C7A1540D7},N A,140.000000000000000,0.000505535183318,0.000000002952046,"MULTIPOLYGON (((-71.096359953999979 42.26639050700004, -71.096592123999983 42.266445119000025, -71.096587205999981 42.26643127400007, -71.096355653999979 42.26637671800006, -71.096359953999979 42.26639050700004)))"
1842,0900790000,"Tremont ST, BOSTON 02118",City of Boston,PWD BPRD,Massachusetts Avenue Malls,{E4543106-D3A9-4543-91E8-AE5569FC92CE},PWD BPRD,10150.000000000000000,0.003349343694053,0.000000084276581,
